Orthogroup	G_intestinalis_aa	G_muris_aa	S_salmonicida_aa
OG0009087			KAH0577827.1
OG0009088			KAH0577829.1
OG0009089			KAH0577830.1
OG0009090			KAH0577831.1
OG0009091			KAH0577835.1
OG0009092			KAH0577836.1
OG0009093			KAH0577838.1
OG0009094			KAH0577843.1
OG0009095			KAH0577844.1
OG0009096			KAH0577845.1
OG0009097			KAH0577846.1
OG0009098			KAH0577853.1
OG0009099			KAH0577854.1
OG0009100			KAH0577855.1
OG0009101			KAH0577857.1
OG0009102			KAH0577861.1
OG0009103			KAH0577863.1
OG0009104			KAH0577868.1
OG0009105			KAH0577870.1
OG0009106			KAH0577872.1
OG0009107			KAH0577875.1
OG0009108			KAH0577876.1
OG0009109			KAH0577879.1
OG0009110			KAH0577880.1
OG0009111			KAH0577882.1
OG0009112			KAH0577883.1
OG0009113			KAH0577884.1
OG0009114			KAH0577885.1
OG0009115			KAH0577886.1
OG0009116			KAH0577887.1
OG0009117			KAH0577892.1
OG0009118			KAH0577894.1
OG0009119			KAH0577896.1
OG0009120			KAH0577898.1
OG0009121			KAH0577900.1
OG0009122			KAH0577901.1
OG0009123			KAH0577902.1
OG0009124			KAH0577903.1
OG0009125			KAH0577906.1
OG0009126			KAH0577907.1
OG0009127			KAH0577908.1
OG0009128			KAH0577909.1
OG0009129			KAH0577910.1
OG0009130			KAH0577911.1
OG0009131			KAH0577914.1
OG0009132			KAH0577918.1
OG0009133			KAH0577920.1
OG0009134			KAH0577921.1
OG0009135			KAH0577922.1
OG0009136			KAH0577923.1
OG0009137			KAH0577924.1
OG0009138			KAH0577925.1
OG0009139			KAH0577926.1
