Orthogroup	G_intestinalis_aa	G_muris_aa	S_salmonicida_aa
OG0000743	KAE8301691.1	TNJ27036.1, TNJ27041.1	
OG0000744	KAE8301693.1	TNJ27034.1	KAH0575439.1
OG0000745	KAE8301694.1	TNJ29532.1	KAH0574711.1
OG0000746	KAE8301698.1	TNJ29559.1	KAH0573879.1
OG0000747	KAE8301699.1	TNJ29560.1	KAH0575177.1
OG0000748	KAE8301707.1	TNJ27025.1	KAH0573597.1
OG0000749	KAE8301710.1	TNJ27007.1	KAH0577551.1
OG0000750	KAE8301712.1	TNJ27008.1	KAH0570164.1
OG0000751	KAE8301715.1	TNJ27011.1	KAH0573722.1
OG0000752	KAE8301720.1	TNJ27003.1	KAH0573302.1
OG0000753	KAE8301722.1	TNJ28069.1	KAH0569869.1
OG0000754	KAE8301723.1	TNJ27000.1	KAH0576397.1
OG0000755	KAE8301729.1	TNJ26994.1	KAH0577581.1
OG0000756	KAE8301730.1	TNJ26993.1	KAH0571585.1
OG0000757	KAE8301731.1, KAE8304629.1	TNJ26990.1	
OG0000758	KAE8301736.1	TNJ26901.1	KAH0573541.1
OG0000759	KAE8301737.1	TNJ26890.1	KAH0571080.1
OG0000760	KAE8301740.1	TNJ26887.1	KAH0572734.1
OG0000761	KAE8301742.1	TNJ26886.1	KAH0574065.1
OG0000762	KAE8301743.1	TNJ26885.1	KAH0572653.1
OG0000763	KAE8301744.1	TNJ26884.1	KAH0572406.1
OG0000764	KAE8301748.1	TNJ27017.1	KAH0571446.1
OG0000765	KAE8301750.1	TNJ27014.1	KAH0575492.1
OG0000766	KAE8301755.1	TNJ26895.1	KAH0574009.1
OG0000767	KAE8301756.1	TNJ26896.1	KAH0569864.1
OG0000768	KAE8301767.1	TNJ26876.1	KAH0573503.1
OG0000769	KAE8301768.1	TNJ26879.1	KAH0572820.1
OG0000770	KAE8301769.1	TNJ26880.1	KAH0571044.1
OG0000771	KAE8301772.1	TNJ26870.1	KAH0573513.1
OG0000772	KAE8301774.1	TNJ26867.1	KAH0574468.1
OG0000773	KAE8301775.1	TNJ26866.1	KAH0570065.1
OG0000774	KAE8301776.1	TNJ26790.1, TNJ26799.1	
OG0000775	KAE8301778.1	TNJ26801.1	KAH0577583.1
OG0000776	KAE8301781.1	TNJ26803.1	KAH0571232.1
OG0000777	KAE8301786.1	TNJ26807.1	KAH0576326.1
OG0000778	KAE8301788.1	TNJ26809.1	KAH0573711.1
OG0000779	KAE8301791.1	TNJ29826.1	KAH0570425.1
OG0000780	KAE8301794.1	TNJ26852.1	KAH0570866.1
OG0000781	KAE8301796.1	TNJ30274.1	KAH0574422.1
OG0000782	KAE8301800.1	TNJ26819.1	KAH0573005.1
OG0000783	KAE8301802.1	TNJ26816.1	KAH0570783.1
OG0000784	KAE8301806.1	TNJ26811.1	KAH0574403.1
OG0000785	KAE8301808.1	TNJ26855.1	KAH0573795.1
OG0000786	KAE8301813.1	TNJ28399.1	KAH0574627.1
OG0000787	KAE8301815.1	TNJ26857.1	KAH0576530.1
OG0000788	KAE8301819.1	TNJ26860.1	KAH0576236.1
OG0000789	KAE8301821.1	TNJ29608.1	KAH0573820.1
OG0000790	KAE8301824.1	TNJ26863.1	KAH0570737.1
OG0000791	KAE8301828.1	TNJ29625.1	KAH0577792.1
OG0000792	KAE8301830.1	TNJ29627.1	KAH0573825.1
OG0000793	KAE8301831.1	TNJ26844.1	KAH0577711.1
OG0000794	KAE8301833.1	TNJ29621.1	KAH0571316.1
OG0000795	KAE8301834.1	TNJ29623.1	KAH0575702.1
OG0000796	KAE8301840.1	TNJ26836.1	KAH0570649.1
OG0000797	KAE8301843.1	TNJ26837.1	KAH0570010.1
OG0000798	KAE8301855.1	TNJ26842.1	KAH0575266.1
OG0000799	KAE8301858.1	TNJ26827.1	KAH0571061.1
OG0000800	KAE8301862.1	TNJ30255.1	KAH0572635.1
OG0000801	KAE8301863.1	TNJ30256.1	KAH0571376.1
OG0000802	KAE8301864.1, KAE8303266.1	TNJ27234.1	
OG0000803	KAE8301866.1	TNJ30257.1	KAH0571169.1
OG0000804	KAE8301873.1	TNJ26829.1	KAH0577840.1
OG0000805	KAE8301874.1	TNJ26828.1	KAH0576548.1
OG0000806	KAE8301882.1	TNJ26825.1	KAH0572177.1
OG0000807	KAE8301883.1	TNJ30254.1	KAH0573708.1
OG0000808	KAE8301886.1	TNJ29631.1	KAH0572198.1
OG0000809	KAE8301887.1	TNJ29630.1	KAH0569590.1
OG0000810	KAE8301889.1	TNJ30167.1	KAH0575238.1
OG0000811	KAE8301895.1	TNJ26822.1	KAH0576738.1
OG0000812	KAE8301898.1	TNJ26847.1	KAH0576290.1
OG0000813	KAE8301907.1	TNJ29607.1	KAH0572206.1
OG0000814	KAE8301911.1	TNJ26376.1	KAH0574313.1
OG0000815	KAE8301912.1	TNJ27867.1	KAH0573170.1
OG0000816	KAE8301913.1	TNJ26566.1	KAH0574702.1
OG0000817	KAE8301915.1	TNJ30464.1	KAH0571036.1
OG0000818	KAE8301916.1	TNJ28940.1	KAH0575512.1
OG0000819	KAE8301918.1	TNJ30465.1	KAH0575247.1
OG0000820	KAE8301921.1	TNJ30469.1	KAH0575400.1
OG0000821	KAE8301922.1	TNJ30470.1	KAH0575602.1
OG0000822	KAE8301926.1	TNJ29093.1	KAH0575389.1
OG0000823	KAE8301929.1	TNJ29097.1	KAH0572358.1
OG0000824	KAE8301930.1	TNJ29096.1	KAH0576570.1
OG0000825	KAE8301933.1	TNJ29225.1	KAH0572472.1
OG0000826	KAE8301935.1	TNJ29227.1	KAH0575699.1
OG0000827	KAE8301937.1	TNJ29229.1	KAH0573739.1
OG0000828	KAE8301943.1	TNJ29104.1	KAH0574377.1
OG0000829	KAE8301944.1	TNJ29105.1	KAH0571714.1
OG0000830	KAE8301945.1	TNJ28218.1	KAH0572384.1
OG0000831	KAE8301946.1	TNJ29103.1	KAH0574488.1
OG0000832	KAE8301948.1, KAE8301949.1	TNJ29101.1	
OG0000833	KAE8301953.1	TNJ30114.1	KAH0576496.1
OG0000834	KAE8301954.1	TNJ30115.1	KAH0576255.1
OG0000835	KAE8301956.1	TNJ29222.1	KAH0576888.1
OG0000836	KAE8301959.1	TNJ29804.1	KAH0574650.1
OG0000837	KAE8301961.1	TNJ29171.1	KAH0573721.1
OG0000838	KAE8301962.1	TNJ29208.1	KAH0576758.1
OG0000839	KAE8301965.1	TNJ28653.1	KAH0573854.1
OG0000840	KAE8301966.1	TNJ28223.1	KAH0572462.1
OG0000841	KAE8301967.1	TNJ28224.1	KAH0575885.1
OG0000842	KAE8301968.1	TNJ29209.1	KAH0575276.1
OG0000843	KAE8301971.1	TNJ30215.1	KAH0572405.1
OG0000844	KAE8301972.1	TNJ30214.1	KAH0574265.1
OG0000845	KAE8301974.1	TNJ30212.1	KAH0576728.1
OG0000846	KAE8301977.1	TNJ30209.1	KAH0572625.1
OG0000847	KAE8301979.1	TNJ26145.1, TNJ29232.1	
OG0000848	KAE8301986.1	TNJ28220.1	KAH0576711.1
OG0000849	KAE8301987.1	TNJ28221.1	KAH0577851.1
OG0000850	KAE8301992.1	TNJ30218.1	KAH0576733.1
OG0000851	KAE8301996.1	TNJ30232.1	KAH0569962.1
OG0000852	KAE8302002.1	TNJ29184.1	KAH0570568.1
OG0000853	KAE8302004.1	TNJ30228.1	KAH0576857.1
OG0000854	KAE8302005.1	TNJ30229.1	KAH0577120.1
OG0000855	KAE8302009.1	TNJ30224.1	KAH0575798.1
OG0000856	KAE8302010.1	TNJ30236.1	KAH0570152.1
OG0000857	KAE8302011.1	TNJ30237.1	KAH0572664.1
OG0000858	KAE8302014.1	TNJ30239.1	KAH0577822.1
OG0000859	KAE8302017.1	TNJ30241.1	KAH0572808.1
OG0000860	KAE8302020.1	TNJ30222.1	KAH0573652.1
OG0000861	KAE8302026.1	TNJ30243.1	KAH0576971.1
OG0000862	KAE8302028.1	TNJ30245.1	KAH0575353.1
OG0000863	KAE8302038.1	TNJ29193.1	KAH0576911.1
OG0000864	KAE8302041.1	TNJ29195.1	KAH0572548.1
OG0000865	KAE8302044.1	TNJ29182.1	KAH0577236.1
OG0000866	KAE8302048.1	TNJ29199.1	KAH0575418.1
OG0000867	KAE8302050.1	TNJ29202.1	KAH0574720.1
OG0000868	KAE8302053.1	TNJ29186.1	KAH0571205.1
OG0000869	KAE8302056.1	TNJ29196.1	KAH0569890.1
OG0000870	KAE8302057.1	TNJ29181.1	KAH0572069.1
OG0000871	KAE8302059.1	TNJ29176.1	KAH0570846.1
OG0000872	KAE8302067.1	TNJ26729.1	KAH0572395.1
OG0000873	KAE8302072.1	TNJ28199.1	KAH0575460.1
OG0000874	KAE8302073.1	TNJ28207.1	KAH0573347.1
OG0000875	KAE8302077.1	TNJ29187.1	KAH0570466.1
OG0000876	KAE8302079.1	TNJ28200.1	KAH0574953.1
OG0000877	KAE8302080.1	TNJ28210.1	KAH0577858.1
OG0000878	KAE8302089.1	TNJ28197.1	KAH0570163.1
OG0000879	KAE8302090.1	TNJ28216.1	KAH0574517.1
OG0000880	KAE8302091.1	TNJ28215.1	KAH0574509.1
OG0000881	KAE8302092.1	TNJ29211.1	KAH0576920.1
OG0000882	KAE8302096.1	TNJ28193.1	KAH0574389.1
OG0000883	KAE8302098.1	TNJ28183.1	KAH0576925.1
OG0000884	KAE8302103.1	TNJ28180.1	KAH0576969.1
OG0000885	KAE8302113.1	TNJ28172.1	KAH0570893.1
OG0000886	KAE8302120.1	TNJ28169.1	KAH0571273.1
OG0000887	KAE8302125.1	TNJ28162.1	KAH0571546.1
OG0000888	KAE8302128.1	TNJ28161.1	KAH0575638.1
OG0000889	KAE8302132.1	TNJ26314.1	KAH0575698.1
OG0000890	KAE8302133.1	TNJ28157.1	KAH0574154.1
OG0000891	KAE8302142.1	TNJ28152.1	KAH0572973.1
OG0000892	KAE8302143.1	TNJ28153.1	KAH0576786.1
OG0000893	KAE8302146.1	TNJ28148.1	KAH0575945.1
OG0000894	KAE8302147.1	TNJ28147.1	KAH0571307.1
OG0000895	KAE8302148.1	TNJ28146.1	KAH0577619.1
OG0000896	KAE8302150.1	TNJ28139.1	KAH0573574.1
OG0000897	KAE8302151.1	TNJ28138.1	KAH0573136.1
OG0000898	KAE8302157.1	TNJ28128.1	KAH0572904.1
OG0000899	KAE8302159.1	TNJ28130.1	KAH0569578.1
OG0000900	KAE8302162.1	TNJ28131.1	KAH0573218.1
OG0000901	KAE8302163.1	TNJ28132.1	KAH0575607.1
OG0000902	KAE8302167.1	TNJ28122.1	KAH0572769.1
OG0000903	KAE8302169.1	TNJ28120.1	KAH0571202.1
OG0000904	KAE8302170.1	TNJ28119.1	KAH0577032.1
OG0000905	KAE8302172.1	TNJ28934.1	KAH0573556.1
OG0000906	KAE8302175.1	TNJ28116.1	KAH0575427.1
OG0000907	KAE8302176.1	TNJ28115.1	KAH0572830.1
OG0000908	KAE8302187.1	TNJ28105.1	KAH0576759.1
OG0000909	KAE8302188.1	TNJ28106.1	KAH0576689.1
OG0000910	KAE8302189.1	TNJ28971.1	KAH0572771.1
OG0000911	KAE8302190.1	TNJ28107.1	KAH0576858.1
OG0000912	KAE8302192.1	TNJ28109.1	KAH0576720.1
OG0000913	KAE8302193.1	TNJ28092.1	KAH0570042.1
OG0000914	KAE8302199.1	TNJ28096.1	KAH0577695.1
OG0000915	KAE8302200.1	TNJ28095.1	KAH0571145.1
OG0000916	KAE8302201.1	TNJ28094.1	KAH0572534.1
OG0000917	KAE8302205.1	TNJ28099.1	KAH0572588.1
OG0000918	KAE8302206.1	TNJ28100.1	KAH0575981.1
OG0000919	KAE8302207.1	TNJ28101.1	KAH0575536.1
OG0000920	KAE8302208.1, KAE8304291.1, KAE8305221.1		
OG0000921	KAE8302212.1	TNJ28103.1	KAH0572590.1
OG0000922	KAE8302213.1	TNJ28104.1	KAH0574540.1
OG0000923	KAE8302215.1	TNJ28962.1	KAH0574870.1
OG0000924	KAE8302220.1	TNJ28964.1	KAH0576201.1
OG0000925	KAE8302224.1	TNJ28972.1	KAH0574413.1
OG0000926	KAE8302225.1	TNJ28966.1	KAH0577815.1
OG0000927	KAE8302226.1	TNJ28969.1	KAH0577899.1
OG0000928	KAE8302230.1	TNJ28973.1	KAH0570682.1
OG0000929	KAE8302233.1	TNJ28981.1	KAH0576306.1
OG0000930	KAE8302235.1	TNJ28983.1	KAH0575618.1
OG0000931	KAE8302236.1	TNJ28984.1	KAH0576885.1
OG0000932	KAE8302237.1	TNJ29033.1	KAH0577072.1
OG0000933	KAE8302239.1	TNJ28987.1	KAH0576731.1
OG0000934	KAE8302240.1	TNJ28996.1	KAH0573563.1
OG0000935	KAE8302241.1	TNJ28995.1	KAH0577602.1
OG0000936	KAE8302242.1	TNJ28994.1	KAH0572473.1
OG0000937	KAE8302243.1	TNJ29008.1	KAH0572430.1
OG0000938	KAE8302244.1	TNJ28968.1	KAH0576699.1
OG0000939	KAE8302246.1	TNJ29005.1	KAH0570581.1
OG0000940	KAE8302247.1	TNJ29004.1	KAH0570592.1
OG0000941	KAE8302253.1	TNJ28694.1	KAH0574504.1
OG0000942	KAE8302256.1	TNJ28949.1	KAH0572523.1
OG0000943	KAE8302258.1	TNJ29012.1	KAH0572918.1
OG0000944	KAE8302262.1	TNJ28991.1	KAH0577554.1
OG0000945	KAE8302264.1	TNJ28992.1	KAH0575047.1
OG0000946	KAE8302265.1	TNJ28990.1	KAH0573372.1
OG0000947	KAE8302267.1	TNJ26917.1	KAH0573682.1
OG0000948	KAE8302268.1	TNJ30001.1	KAH0574884.1
OG0000949	KAE8302274.1	TNJ30000.1	KAH0576485.1
OG0000950	KAE8302275.1	TNJ29997.1	KAH0574528.1
OG0000951	KAE8302276.1	TNJ29996.1	KAH0576836.1
OG0000952	KAE8302277.1	TNJ29995.1	KAH0569577.1
OG0000953	KAE8302278.1	TNJ29993.1	KAH0573601.1
OG0000954	KAE8302280.1	TNJ29994.1	KAH0569669.1
OG0000955	KAE8302284.1	TNJ29974.1	KAH0570473.1
OG0000956	KAE8302285.1	TNJ29975.1	KAH0576637.1
OG0000957	KAE8302286.1	TNJ29976.1	KAH0576574.1
OG0000958	KAE8302290.1	TNJ29983.1	KAH0573896.1
OG0000959	KAE8302291.1	TNJ29991.1	KAH0571373.1
OG0000960	KAE8302294.1	TNJ29989.1	KAH0573003.1
OG0000961	KAE8302296.1	TNJ29987.1	KAH0575465.1
OG0000962	KAE8302302.1	TNJ29979.1	KAH0572815.1
OG0000963	KAE8302304.1	TNJ29982.1	KAH0575710.1
OG0000964	KAE8302307.1	TNJ29946.1	KAH0571134.1
OG0000965	KAE8302308.1	TNJ29945.1	KAH0569853.1
OG0000966	KAE8302318.1	TNJ29939.1	KAH0575573.1
OG0000967	KAE8302325.1	TNJ29937.1	KAH0570834.1
OG0000968	KAE8302332.1	TNJ29915.1	KAH0576683.1
OG0000969	KAE8302334.1	TNJ29913.1	KAH0574331.1
OG0000970	KAE8302335.1	TNJ29914.1	KAH0574623.1
OG0000971	KAE8302336.1	TNJ29924.1	KAH0577893.1
OG0000972	KAE8302340.1	TNJ29922.1	KAH0575415.1
OG0000973	KAE8302341.1	TNJ29896.1	KAH0569852.1
OG0000974	KAE8302343.1	TNJ29889.1	KAH0570624.1
OG0000975	KAE8302349.1	TNJ29883.1	KAH0573320.1
OG0000976	KAE8302351.1	TNJ29885.1	KAH0575706.1
OG0000977	KAE8302357.1	TNJ29892.1	KAH0573830.1
OG0000978	KAE8302361.1	TNJ29890.1	KAH0577621.1
OG0000979	KAE8302363.1	TNJ29880.1	KAH0570657.1
OG0000980	KAE8302364.1	TNJ29879.1	KAH0571594.1
OG0000981	KAE8302365.1	TNJ29878.1	KAH0572389.1
OG0000982	KAE8302376.1	TNJ29865.1	KAH0570102.1
OG0000983	KAE8302377.1	TNJ29864.1	KAH0570327.1
OG0000984	KAE8302378.1	TNJ29863.1	KAH0574887.1
OG0000985	KAE8302381.1	TNJ29872.1	KAH0576583.1
OG0000986	KAE8302386.1	TNJ29846.1	KAH0569775.1
OG0000987	KAE8302388.1	TNJ29849.1	KAH0570367.1
OG0000988	KAE8302390.1	TNJ29870.1	KAH0570422.1
OG0000989	KAE8302393.1	TNJ29853.1	KAH0571627.1
OG0000990	KAE8302394.1	TNJ29852.1	KAH0571331.1
OG0000991	KAE8302400.1	TNJ29837.1	KAH0569883.1
OG0000992	KAE8302406.1	TNJ29839.1	KAH0577468.1
OG0000993	KAE8302408.1	TNJ29783.1	KAH0575519.1
OG0000994	KAE8302410.1	TNJ29781.1	KAH0569688.1
OG0000995	KAE8302416.1	TNJ29786.1	KAH0571345.1
OG0000996	KAE8302417.1	TNJ29785.1	KAH0571218.1
OG0000997	KAE8302418.1	TNJ26479.1	KAH0577832.1
OG0000998	KAE8302421.1	TNJ29792.1	KAH0573178.1
OG0000999	KAE8302425.1	TNJ29797.1	KAH0573768.1
OG0001000	KAE8302427.1	TNJ29795.1	KAH0573317.1
OG0001001	KAE8302428.1	TNJ29800.1	KAH0573203.1
OG0001002	KAE8302431.1	TNJ29803.1	KAH0575432.1
OG0001003	KAE8302434.1	TNJ27389.1, TNJ29807.1	
OG0001004	KAE8302437.1	TNJ29821.1	KAH0573524.1
OG0001005	KAE8302439.1	TNJ29818.1	KAH0570560.1
OG0001006	KAE8302442.1	TNJ29813.1	KAH0576386.1
OG0001007	KAE8302444.1	TNJ29815.1	KAH0576546.1
OG0001008	KAE8302447.1, KAE8302563.1	TNJ29822.1	
OG0001009	KAE8302448.1	TNJ29823.1	KAH0573623.1
OG0001010	KAE8302450.1	TNJ29825.1	KAH0569622.1
OG0001011	KAE8302452.1	TNJ29770.1	KAH0577517.1
OG0001012	KAE8302453.1	TNJ29771.1	KAH0575141.1
OG0001013	KAE8302454.1	TNJ29773.1	KAH0573445.1
OG0001014	KAE8302457.1	TNJ29775.1	KAH0577191.1
OG0001015	KAE8302468.1	TNJ27607.1	KAH0574646.1
OG0001016	KAE8302472.1	TNJ29832.1	KAH0570780.1
OG0001017	KAE8302474.1	TNJ29829.1	KAH0572598.1
OG0001018	KAE8302475.1	TNJ29828.1	KAH0574676.1
OG0001019	KAE8302476.1	TNJ29827.1	KAH0572424.1
OG0001020	KAE8302477.1	TNJ29746.1	KAH0572599.1
OG0001021	KAE8302479.1	TNJ29767.1	KAH0577839.1
OG0001022	KAE8302480.1	TNJ29766.1	KAH0574189.1
OG0001023	KAE8302483.1	TNJ29760.1	KAH0577587.1
OG0001024	KAE8302491.1	TNJ29755.1	KAH0575944.1
OG0001025	KAE8302504.1	TNJ29697.1	KAH0572351.1
OG0001026	KAE8302505.1	TNJ29696.1	KAH0577664.1
OG0001027	KAE8302508.1	TNJ29694.1	KAH0571268.1
OG0001028	KAE8302509.1	TNJ29693.1	KAH0571768.1
OG0001029	KAE8302513.1	TNJ29684.1	KAH0575652.1
OG0001030	KAE8302518.1	TNJ29690.1	KAH0575930.1
OG0001031	KAE8302527.1	TNJ29702.1	KAH0575537.1
OG0001032	KAE8302530.1	TNJ29753.1	KAH0577080.1
OG0001033	KAE8302534.1	TNJ29923.1	KAH0572396.1
OG0001034	KAE8302536.1, KAE8303513.1, KAE8306162.1		
OG0001035	KAE8302538.1	TNJ29703.1	KAH0571560.1
OG0001036	KAE8302540.1	TNJ29679.1	KAH0573460.1
OG0001037	KAE8302542.1	TNJ29676.1	KAH0569969.1
OG0001038	KAE8302547.1	TNJ29723.1	KAH0572960.1
OG0001039	KAE8302548.1	TNJ29708.1	KAH0572742.1
OG0001040	KAE8302551.1, KAE8305396.1	TNJ26608.1	
OG0001041	KAE8302571.1	TNJ29114.1	KAH0571015.1
OG0001042	KAE8302572.1	TNJ29115.1	KAH0577007.1
OG0001043	KAE8302574.1	TNJ29117.1	KAH0569871.1
OG0001044	KAE8302576.1	TNJ27811.1	KAH0573188.1
OG0001045	KAE8302577.1	TNJ29106.1	KAH0576333.1
OG0001046	KAE8302585.1	TNJ29109.1	KAH0574827.1
OG0001047	KAE8302589.1	TNJ29189.1	KAH0576963.1
OG0001048	KAE8302592.1	TNJ29119.1	KAH0573463.1
OG0001049	KAE8302593.1	TNJ29120.1	KAH0576847.1
OG0001050	KAE8302594.1	TNJ29125.1	KAH0571934.1
OG0001051	KAE8302595.1	TNJ30093.1	KAH0576691.1
OG0001052	KAE8302596.1, KAE8302939.1	TNJ29606.1	
OG0001053	KAE8302597.1	TNJ29124.1	KAH0570646.1
OG0001054	KAE8302600.1	TNJ29121.1	KAH0572061.1
OG0001055	KAE8302602.1	TNJ27530.1	KAH0573379.1
OG0001056	KAE8302610.1	TNJ30454.1	KAH0576479.1
OG0001057	KAE8302613.1	TNJ30446.1	KAH0574374.1
OG0001058	KAE8302622.1	TNJ30452.1	KAH0575654.1
OG0001059	KAE8302626.1	TNJ29936.1	KAH0573924.1
OG0001060	KAE8302631.1	TNJ30433.1	KAH0569637.1
OG0001061	KAE8302633.1	TNJ30419.1	KAH0571604.1
OG0001062	KAE8302635.1	TNJ30412.1	KAH0571516.1
OG0001063	KAE8302639.1	TNJ30417.1	KAH0570205.1
OG0001064	KAE8302641.1	TNJ30404.1	KAH0577770.1
OG0001065	KAE8302642.1	TNJ30408.1	KAH0575735.1
OG0001066	KAE8302644.1	TNJ30410.1	KAH0572226.1
OG0001067	KAE8302645.1	TNJ30432.1	KAH0577696.1
OG0001068	KAE8302646.1	TNJ30415.1	KAH0574580.1
OG0001069	KAE8302651.1	TNJ30401.1	KAH0575619.1
OG0001070	KAE8302655.1	TNJ30397.1	KAH0574726.1
OG0001071	KAE8302656.1	TNJ30396.1	KAH0577524.1
OG0001072	KAE8302657.1	TNJ30395.1	KAH0572622.1
OG0001073	KAE8302659.1	TNJ30393.1	KAH0574306.1
OG0001074	KAE8302663.1	TNJ30389.1	KAH0574339.1
OG0001075	KAE8302666.1	TNJ30386.1	KAH0570449.1
OG0001076	KAE8302667.1	TNJ30372.1	KAH0571433.1
OG0001077	KAE8302668.1	TNJ30373.1	KAH0570605.1
OG0001078	KAE8302669.1	TNJ30374.1	KAH0575362.1
OG0001079	KAE8302671.1	TNJ27687.1	KAH0572234.1
OG0001080	KAE8302672.1	TNJ30378.1	KAH0575665.1
OG0001081	KAE8302673.1	TNJ30379.1	KAH0572566.1
OG0001082	KAE8302677.1, KAE8302679.1	TNJ30080.1	
OG0001083	KAE8302686.1	TNJ29424.1	KAH0570705.1
OG0001084	KAE8302687.1	TNJ30399.1	KAH0573788.1
OG0001085	KAE8302688.1	TNJ30381.1	KAH0572283.1
OG0001086	KAE8302690.1	TNJ30337.1	KAH0576538.1
OG0001087	KAE8302718.1	TNJ30363.1	KAH0570927.1
OG0001088	KAE8302727.1	TNJ30347.1	KAH0571190.1
OG0001089	KAE8302729.1	TNJ30349.1	KAH0574209.1
OG0001090	KAE8302735.1	TNJ30298.1	KAH0571021.1
OG0001091	KAE8302738.1	TNJ30301.1	KAH0575935.1
OG0001092	KAE8302746.1	TNJ30312.1, TNJ30350.1	
OG0001093	KAE8302750.1	TNJ30356.1	KAH0576966.1
OG0001094	KAE8302757.1	TNJ30309.1	KAH0571525.1
OG0001095	KAE8302758.1	TNJ30307.1	KAH0574588.1
OG0001096	KAE8302761.1	TNJ30310.1	KAH0573844.1
OG0001097	KAE8302767.1	TNJ30313.1, TNJ30351.1	
OG0001098	KAE8302774.1	TNJ30272.1	KAH0573398.1
OG0001099	KAE8302775.1	TNJ30261.1	KAH0571181.1
OG0001100	KAE8302784.1	TNJ27889.1	KAH0575860.1
OG0001101	KAE8302785.1	TNJ30284.1	KAH0576279.1
OG0001102	KAE8302789.1	TNJ30279.1	KAH0573959.1
OG0001103	KAE8302791.1	TNJ27855.1	KAH0577258.1
OG0001104	KAE8302793.1	TNJ30276.1	KAH0570565.1
OG0001105	KAE8302795.1	TNJ30282.1	KAH0575564.1
OG0001106	KAE8302800.1	TNJ30283.1	KAH0572545.1
OG0001107	KAE8302802.1	TNJ30287.1	KAH0571467.1
OG0001108	KAE8302803.1	TNJ30303.1	KAH0570295.1
OG0001109	KAE8302804.1	TNJ30302.1	KAH0571207.1
OG0001110	KAE8302808.1	TNJ30290.1	KAH0572138.1
OG0001111	KAE8302814.1	TNJ28262.1	KAH0573392.1
OG0001112	KAE8302821.1	TNJ28265.1	KAH0571404.1
OG0001113	KAE8302828.1	TNJ28293.1, TNJ28303.1	
OG0001114	KAE8302829.1	TNJ28259.1	KAH0575341.1
OG0001115	KAE8302838.1	TNJ28257.1	KAH0576716.1
OG0001116	KAE8302843.1, KAE8303845.1	TNJ28389.1	
OG0001117	KAE8302844.1	TNJ28388.1	KAH0572238.1
OG0001118	KAE8302845.1	TNJ28387.1	KAH0576877.1
OG0001119	KAE8302847.1	TNJ28385.1	KAH0574469.1
OG0001120	KAE8302853.1	TNJ28392.1	KAH0577604.1
OG0001121	KAE8302860.1	TNJ28395.1	KAH0577897.1
OG0001122	KAE8302861.1	TNJ28396.1	KAH0576931.1
OG0001123	KAE8302864.1	TNJ28398.1	KAH0574500.1
OG0001124	KAE8302865.1	TNJ28406.1	KAH0573207.1
OG0001125	KAE8302868.1	TNJ28403.1	KAH0573589.1
OG0001126	KAE8302871.1	TNJ28400.1	KAH0573184.1
OG0001127	KAE8302872.1	TNJ26262.1	KAH0571435.1
OG0001128	KAE8302877.1	TNJ28493.1	KAH0577798.1
OG0001129	KAE8302880.1	TNJ28506.1	KAH0577155.1
OG0001130	KAE8302881.1	TNJ28507.1	KAH0572133.1
OG0001131	KAE8302882.1	TNJ28508.1	KAH0576967.1
OG0001132	KAE8302887.1	TNJ28457.1	KAH0572727.1
OG0001133	KAE8302889.1	TNJ28459.1	KAH0577784.1
OG0001134	KAE8302903.1	TNJ28443.1	KAH0577567.1
OG0001135	KAE8302906.1	TNJ28440.1	KAH0576518.1
OG0001136	KAE8302908.1, KAE8302909.1	TNJ28447.1	
OG0001137	KAE8302911.1	TNJ28450.1	KAH0577220.1
OG0001138	KAE8302915.1	TNJ28452.1	KAH0572663.1
OG0001139	KAE8302921.1	TNJ28494.1	KAH0574221.1
OG0001140	KAE8302929.1	TNJ28471.1	KAH0576528.1
OG0001141	KAE8302931.1	TNJ28479.1	KAH0575659.1
OG0001142	KAE8302937.1	TNJ28485.1	KAH0571497.1
OG0001143	KAE8302938.1	TNJ28484.1	KAH0577740.1
OG0001144	KAE8302941.1	TNJ28455.1	KAH0577708.1
OG0001145	KAE8302943.1	TNJ28453.1	KAH0576864.1
OG0001146	KAE8302955.1	TNJ28473.1	KAH0576703.1
OG0001147	KAE8302965.1	TNJ28437.1	KAH0572706.1
OG0001148	KAE8302974.1	TNJ28430.1	KAH0572152.1
OG0001149	KAE8302976.1	TNJ28429.1	KAH0574329.1
OG0001150	KAE8302980.1	TNJ28423.1	KAH0576584.1
OG0001151	KAE8302984.1	TNJ28422.1	KAH0573007.1
OG0001152	KAE8302985.1	TNJ26375.1	KAH0576646.1
OG0001153	KAE8302986.1	TNJ27967.1, TNJ28428.1	
OG0001154	KAE8302990.1	TNJ28419.1	KAH0571357.1
OG0001155	KAE8302991.1	TNJ28418.1	KAH0576910.1
OG0001156	KAE8302992.1	TNJ28409.1	KAH0574836.1
OG0001157	KAE8302993.1	TNJ28410.1	KAH0574002.1
OG0001158	KAE8302995.1	TNJ28412.1	KAH0577725.1
OG0001159	KAE8303000.1	TNJ28415.1	KAH0570100.1
OG0001160	KAE8303003.1	TNJ28513.1	KAH0576224.1
OG0001161	KAE8303005.1	TNJ28514.1	KAH0569913.1
OG0001162	KAE8303010.1	TNJ28519.1	KAH0575691.1
OG0001163	KAE8303012.1	TNJ28523.1	KAH0570766.1
OG0001164	KAE8303013.1	TNJ28522.1	KAH0575088.1
